Gene1,Gene2,connected_driver_gene,gene_type,confidence
KDM1A,HDAC1,,3,0.999606
TAF10,TAF5,,3,0.998426
ARC1B,ARPC5,,3,0.999052
ARP 3.00,ARC1B,,3,0.995325
APC4,FZR1,,3,0.994771
TAF11,TAF12,,3,0.998783
APC1,APC4,,3,0.99681
EED,RBBP4,,1,0.999792
TF2H2,ERCC3,ERCC3,2,0.99498
RU17,RSMB,,3,0.999559
MAX,TAF9,,1,0.996664
TAF8,TAF4,,0,0.997246
TIF1B,TIF1A,,3,0.998107
CALM3,ACTN2,,3,0.992865
HDAC2,REST,,3,0.999166
NCBP1,IF4E,,3,0.998854
APC7,APC4,,3,0.996826
RAB7A,EGFR,EGFR,0,0.995313
MCL1,B2CL1,,3,0.997893
SUZ12,AEBP2,,1,0.997613
ACVL1,TGFB1,TGFB1,2,0.990086
TOPB1,BRCA1,BRCA1,2,0.996158
SMCE1,TERT,TERT,2,0.998325
KAT2A,SUPT3,,3,0.999741
CBX5,TIF1A,,3,0.995941
KC1A,IKKB,,3,0.99057
LMBL1,MCM7,,3,0.997106
CDK9,RPB1,,3,0.990717
NCOR1,BCL6,,1,0.992875
MED10,MED20,,3,0.990122
TAF11,TBP,,3,0.996309
ZBT16,NCOR2,NCOR2,2,0.999436
PRKDC,RFA1,,3,0.995746
MED12,MED1,,1,0.998967
MYC,CDC6,,1,0.994928
ANC2,APC4,,3,0.99722
FBRL,NUCL,,3,0.998328
TBP,FOS,,3,0.999144
CDC23,UBE2S,,3,0.999996
CCNH,TF2H4,,3,0.997304
CDK1,CCND1,CCND1,2,0.991299
RU17,RUXG,,3,0.99972
LATS2,YAP1,,3,0.991872
CDC27,ANC2,,3,0.99206
FBX31,CUL1,,3,0.999988
PFD3,FBXW8,,3,0.990556
MED1,MED24,,3,0.998992
ORC6,ORC2,,3,0.999813
UB2J1,SE1L1,,3,0.993728
CAV1,PGH2,,1,0.994501
NCOR1,ZBT16,,1,0.999354
TF2H4,TF2H1,,3,0.998881
EIF3J,EIF3C,,3,0.998094
HDAC2,P53,,3,0.990742
CO8A,CO9,,3,0.998246
TAF8,TAF6,,0,0.997297
ERCC6,ERCC5,,3,0.991395
RS6,RM18,,3,0.998059
MED1,MED23,,3,0.99217
EIF3F,EIF3J,,3,0.998037
HDAC3,P53,,3,0.998895
NFKB1,HSP74,,3,0.991539
CTBP1,LMO4,,3,0.998192
TF2H2,ERCC5,,3,0.99835
RL4,RS6,,3,0.998434
RBBP5,KMT2C,KMT2C,2,0.997845
MED1,MED26,,3,0.992137
CDK8,MED24,,3,0.993796
CHD4,TAL1,,1,0.995525
KMT2B,RBBP5,,3,0.995595
RUXF,RU17,,3,0.999736
CTIP,PALB2,PALB2,2,0.997703
EZH1,SUZ12,SUZ12,2,0.999724
RM18,RS3,,3,0.993212
MECP2,HDAC3,,3,0.997679
CDK8,MED23,,3,0.992458
SMCE1,SMRC2,,3,0.999845
TAF10,TBP,,3,0.996802
IF4A3,RENT1,,3,0.999583
PINK1,MFN2,,3,0.998969
DOA,Q6ICR9,,3,0.997401
MED26,MED10,,3,0.990085
NOP58,FBRL,,3,0.999973
ARP 3.00,ARPC2,,3,0.999312
P53,RIR2,,3,0.996162
TCPB,FBXW8,,3,0.99081
TAF9,TAF12,,3,0.999917
MED14,CDK8,,3,0.993077
NCOR1,MTG8,,1,0.997489
MYCB2,MYC,MYC,2,0.990747
TAF5,TAF8,,3,0.995274
BRCA1,BRCA2,,1,0.994536
DPY30,RBBP5,,3,0.995505
CKS1,CCND1,CCND1,2,0.999178
MAML1,SUH,,3,0.99746
BBS10,MKKS,,3,0.999891
EIF3D,EIF3H,,3,0.998355
NBN,TERF2,,1,0.998608
HDAC1,RBL1,,3,0.997453
RPB3,RPB1,,3,0.998011
EIF3D,EIF3C,,3,0.998423
TAF9,TAF5,,3,0.999315
PAPOA,SYMPK,,3,0.991028
RAD50,H2AX,,3,0.999536
CDK8,MED12,MED12,2,0.994208
MECOM,FOS,,3,0.99658
CLPP,SDHB,SDHB,2,0.995247
NTRK1,TNR16,,1,0.991088
RENT1,NCBP1,,3,0.995802
HDAC1,AGO2,,3,0.99652
APC4,CDC23,,3,0.995633
LDB2,CTBP1,,3,0.991018
CDK2,PCNA,PCNA,2,0.999478
RPB3,RPB4,,3,0.992916
NFKB1,E2F1,E2F1,2,0.996882
DLG1,PTEN,PTEN,2,0.993133
RBBP4,JARD2,,0,0.998275
CPSF2,STPAP,,0,0.991315
MCM2,H32,,3,0.995483
FBX11,RBX1,,3,0.995578
CDK8,MED1,,3,0.9993
RM12,RM37,,3,0.991499
MED17,MED10,,3,0.991243
TAF3,TAF10,,3,0.997893
WAPL,SMC1A,SMC1A,2,0.99549
CTBP1,BRCA1,BRCA1,2,0.993075
PCNA,RFC4,,1,0.995689
FBRL,DDX21,,3,0.99486
RM18,RL5,,3,0.998337
RPAB3,RPB3,,3,0.991911
TBP,E2F1,E2F1,2,0.995756
SF3A3,RU2A,,3,0.997165
CSTF2,STPAP,,0,0.992152
SOMA,BMP1,,3,0.999487
JARD2,HDAC2,,3,0.99602
LMBL1,MCM4,,3,0.991691
TF2H2,TF2H3,,3,0.99823
CASC3,RBM8A,,0,0.999903
TAF4,TAF5,,3,0.998104
RING2,REST,,3,0.990219
H2AZ,SMC2,,3,0.997079
TIMP1,MMP1,,1,0.995343
SETB1,SUV91,,3,0.997715
COPB,COPZ1,,3,0.994589
RBBP7,SUZ12,SUZ12,2,0.999804
HDAC1,TAL1,TAL1,2,0.99833
BRCA1,BRCC3,,1,0.998527
SMD1,RU17,,3,0.996899
E2F3,TFDP1,,3,0.992544
ARC1B,ARP 2.00,,3,0.998879
RCOR1,REST,,0,0.996539
KCC2B,CALM3,,3,0.996159
TAF10,TAF4,,3,0.999319
MYC,BRCA1,,1,0.9983
ARPC5,ARP 2.00,,3,0.999171
FBXW8,PFD5,,3,0.990657
H31,XRCC5,,3,0.994181
JARD2,EZH1,,3,0.999371
ERCC3,TF2H3,,1,0.999891
SMD3,RU17,,3,0.999526
ARPC4,ARC1B,,3,0.997259
E2F2,TFDP2,,3,0.993993
XPA,RFA1,,1,0.99019
TAF6,TAF10,,3,0.999315
STAG1,RAD21,,1,0.999439
RL4,RM18,,3,0.997356
FBXW8,CUL2,,3,0.999999
ARPC3,ARPC5,,3,0.999642
TAF6,TAF9,,3,0.999841
PARD3,ARPC2,,3,0.995887
TF2H1,ERCC3,ERCC3,2,0.998251
TYY1,MYC,MYC,2,0.990289
TAF12,TAF8,,3,0.998239
WAPL,SGO1,,3,0.996085
BUB1B,CDC27,,1,0.994925
FBXL3,SKP1,,0,0.996242
SMC1A,PDS5B,,1,0.990021
TAF9,TAF10,,3,0.999788
APC13,APC4,,3,0.995384
RM37,RT18B,,3,0.990006
TAF12,TAF10,,3,0.999827
T2FB,RPB3,,3,0.990384
AEBP2,EED,EED,2,0.99579
HDAC2,TIF1A,,3,0.991526
TAF5L,KAT2A,,0,0.999961
AEBP2,JARD2,,3,0.999566
H2A1,HDAC1,,3,0.994223
PP1A,YAP1,,3,0.995757
ORC4,ORC1,,3,0.999181
MCL1,BCL2,BCL2,2,0.99155
CDC26,APC4,,3,0.99598
GTR1,CALR,CALR,2,0.990981
RBBP4,SUZ12,SUZ12,0,0.999883
MED13,MED1,,3,0.998992
CBX3,TIF1A,,3,0.999076
TAF9,TAF8,,3,0.997801
KAT2A,TAF9,,3,0.99965
DMB,Q6ICR9,,3,0.999124
VDAC1,B2CL1,,3,0.990773
RAD50,TERF2,,3,0.999269
RT27,RM12,,3,0.990927
TAF13,TBP,,3,0.995771
BRAF,RASN,,1,0.993655
TBP,JUN,JUN,2,0.999883
EIF3C,EIF3H,,3,0.998424
XRCC6,CENPA,,1,0.994299
BHE40,HDAC1,,3,0.995851
MED12,MED10,,1,0.991185
MED1,MED17,,3,0.999098
DDB1,RBX1,,3,0.999976
IL6RB,IL6,IL6,2,0.99928
RBX1,FBXW5,,3,0.999418
TF2H4,TF2H2,,3,0.998733
APC4,APC10,,3,0.997832
RIPK1,TNFA,,3,0.996177
MYOD1,RBL2,,1,0.998147
TERT,SMCA2,,1,0.991847
TAF9,P53,,3,0.992546
RNPS1,SAP18,,3,0.99031
MED1,MED14,,3,0.999084
PAXI1,P53,,3,0.997344
ERCC5,ERCC2,ERCC2,2,0.992811
ARP 2.00,ARPC2,,3,0.994919
HLAE,TAP2,,3,0.995541
ARPC2,ARPC3,,3,0.997341
TF2H4,ERCC3,ERCC3,2,0.997838
APC5,APC4,,3,0.99629
RS6,RS20,,3,0.996351
MED26,CDK8,,3,0.991512
XRCC6,RFA2,,1,0.999154
BMP1,CHRD,,3,0.996049
SMCE1,SNF5,,3,0.999917
WDR5,DPY30,,0,0.998919
ARPC2,ARPC5,,3,0.997092
RPC6,RPC4,,3,0.999694
IF4A3,ROA1,,3,0.99403
UBC9,RAD51,RAD51,2,0.996891
RPB3,TF2B,,3,0.993754
OFD1,PCM1,PCM1,2,0.994983
RL4,RL5,,3,0.999799
HSP74,TF65,,3,0.994212
RM12,RM10,,3,0.998978
MCM2,ASF1B,,3,0.996127
SMCE1,SMRD1,,3,0.999846
IL6,ONCM,,1,0.997136
KAT2A,MYC,MYC,2,0.995748
CDK8,MED17,,3,0.993091
FZR1,UBE2S,,0,0.999997
P53,UBE2A,,3,0.991008
CDC73,CDK9,,1,0.996499
KMT2C,P53,,1,0.99343
TF2H2,TF2H1,,3,0.998948
SUMO2,P53,,0,0.995274
TAF4,TAF9,,3,0.999807
UBE2A,MDM2,MDM2,2,0.991906
CALR,FIBB,,1,0.999338
NCOA3,E2F1,,1,0.994481
RPC7,RPC4,,3,0.99854
MED16,CDK8,,3,0.992912
RENT1,RBM8A,,3,0.996231
WDR62,TBG1,,3,0.992315
TAF7,TAF1,,3,0.999189
EIF3D,EIF3F,,3,0.998404
BRD4,LARP7,,1,0.996937
CH60,HS90A,,3,0.992501
MED15,CDK8,,3,0.99616
TAF6,TAF4,,3,0.999642
KIF23,WDR62,,3,0.994081
JAK1,GRB2,,1,0.991159
TF2H1,ERCC2,ERCC2,2,0.997673
AGO1,ROA1,,3,0.992105
AGO2,ROA1,,3,0.992781
AGO1,RL23,,3,0.993416
RT27,AGO1,,3,0.990192
AGO1,SF3B3,,3,0.991134
RL10,AGO1,,3,0.991034
FXR2,AGO1,,3,0.997682
AGO1,NOP56,,3,0.993547
NUCL,AGO1,,3,0.992323
EF1A1,AGO2,,3,0.995422
EMD,AGO2,,3,0.99294
AGO2,RL23,,3,0.991452
SF3B3,AGO2,,3,0.991223
SF3B2,AGO2,,3,0.990381
PSA1,PSA6,,3,0.999624
PSA6,PSA5,,3,0.995293
PSA6,PSB7,,3,0.993121
PSA6,PSB6,,3,0.99133
PSA6,PSB5,,3,0.994163
PSB4,PSA6,,3,0.993171
PSB2,PSA6,,3,0.993568
PSB3,PSA6,,3,0.993944
PSA6,PSB1,,3,0.998762
PSB2,PSA7,,3,0.997268
PSB4,PSA7,,3,0.996979
PSB6,PSA7,,3,0.995673
NHEJ1,XRCC5,,3,0.994301
PP2AA,MYC,MYC,2,0.993248
THOC5,THOC4,,3,0.999064
THOC1,THOC6,,3,0.999879
THOC2,THOC1,,3,0.999823
THOC6,THOC2,,3,0.999999
THOC2,THOC5,,3,0.999818
EIF3C,EIF3B,,3,0.998504
CSTF2,CPSF3,,0,0.999372
CPSF3,SYMPK,,0,0.993817
CPSF2,CPSF3,,0,0.998298
CUL2,TF65,,3,0.998639
APH1A,PEN 2.00,,3,0.998998
CENPF,NU107,,3,0.996965
NU133,NU153,,3,0.997955
PCNA,NEDD8,,1,0.991845
XRP2,ARL 3.00,,3,0.991751
HDAC2,MTA2,,3,0.999945
COG3,SCFD1,,3,0.99563
CBX5,SMCA4,,3,0.998743
CAF1A,RBBP4,,3,0.998493
BABA1,ABRX2,,3,1.0
BRE1A,ABRX2,,3,0.990889
ABRX2,CSN3,,3,0.991449
ABRX2,CSN4,,3,0.99151
ABRX2,CSN6,,3,0.991432
ABRX2,CSN7A,,3,0.991515
CSN8,ABRX2,,3,0.991417
DDB1,ABRX2,,3,0.991593
RPA1,RPAB1,,3,0.999772
RPAB3,RPA1,,3,0.999604
RPAB5,RPA1,,3,0.997899
RPA1,RPAC1,,3,0.9999
VAMP7,STX7,,3,0.99001
VAMP8,STX6,,3,0.990427
DX39B,IF4E,,3,0.997377
NCBP1,ROA1,,3,0.996874
NCBP1,NXF1,,3,0.993487
NCBP1,THOC4,,3,0.99726
NCBP1,HNRPC,,3,0.99567
FANCA,FANCB,,1,0.997705
FANCB,FANCM,,3,0.998873
FANCG,FANCB,,1,0.995267
FANCB,FANCL,,3,0.996866
FANCM,FANCA,FANCA,2,0.99885
FANCL,FANCA,FANCA,0,0.999828
CIA30,NDUB6,,3,0.994555
NDUA9,CIA30,,3,0.999231
CIA30,NDUA6,,3,0.998546
CIA30,NDUS5,,3,0.997301
NDUS3,CIA30,,3,0.998722
NDUS7,CIA30,,3,0.998932
KAT2A,MED12,MED12,2,0.995878
MED13,KAT2A,,3,0.995723
MED14,KAT2A,,3,0.995613
MED16,KAT2A,,3,0.995823
MED17,KAT2A,,3,0.997907
MED1,KAT2A,,3,0.992559
KAT2A,MED24,,3,0.995538
TAF4,TRRAP,TRRAP,2,0.999367
THOC7,THOC1,,3,0.999647
VDR,EP300,,1,0.992919
GAB2,1433G,,3,0.991747
1433Z,1433G,,3,0.991909
NCBP1,AGO2,,3,0.993005
IF4A3,NCBP1,,3,0.995541
AGO2,IF4E,,3,0.999476
FACD2,RAD50,,3,0.997216
FXR1,AGO2,,3,0.993336
RPC4,RPAB1,,3,0.998571
RPAB1,RPC8,,3,0.998423
RPC1,RPAB1,,3,0.999415
RPAB1,RPA2,,3,0.997118
RPRD2,RPAB1,,3,0.99991
RPAC1,RPAB1,,3,0.999722
RPAB1,RPAB5,,3,0.998387
RPB4,RPAB1,,3,0.99885
RPAB1,RPR1B,,3,0.999701
RPAB1,RPB11,,3,0.998584
RPAB1,RPR1A,,3,0.999822
RPB2,RPAB1,,3,0.998962
RPAB1,RPB1,,3,0.999873
RPAB1,RPB7,,3,0.998883
RPB9,RPAB1,,3,0.998697
RPAB1,RPAB3,,3,0.995599
ISY1,PPIE,,3,0.99841
RBBP4,BAP18,,0,0.9971
HMGX4,RBBP4,,3,0.998059
SMCA1,RBBP4,,3,0.994835
RBBP4,LIN52,,0,0.993195
RBBP4,AEBP2,,0,0.998398
RBBP4,SIN3A,,0,0.999973
RBBP4,SDS3,,0,0.999995
RBBP4,CHD3,,0,0.999833
RBBP4,SAP30,,0,0.999489
EZH1,RBBP4,,3,0.998828
RBBP4,LIN37,,0,0.99663
HDAC2,RBBP4,,3,0.999994
MBD2,RBBP4,,3,0.998699
RBBP4,CHD4,CHD4,0,0.999783
P66A,RBBP4,,3,0.997063
RBBP4,MBD3,,0,0.99905
RBBP4,MTA2,,0,0.99971
HDAC2,RBBP7,,3,0.999978
SIN3A,RBBP7,,3,0.999872
P66A,RBBP7,,3,0.995098
MTA1,RBBP7,,3,0.998056
RBBP7,RBBP4,,3,0.999904
RBBP7,MBD3,,3,0.996491
RBM8A,PYM1,,3,0.998182
RAD18,H2A1B,,3,0.997338
RAD18,H31,,3,0.994608
RING1,H2AX,,3,0.993777
CSK 22.00,RING1,,3,0.997026
RING1,CBX2,,3,0.996521
RING1,SKP1,,3,0.999828
RING1,PHC3,,3,0.990475
PHC1,RING1,,3,0.993397
PHC2,RING1,,3,0.995432
CBX3,RING1,,3,0.99639
RING2,MAX,MAX,2,0.995923
E2F6,RING2,,0,0.996837
RING2,PHC1,,3,0.999221
XRCC6,RFA1,,1,0.99817
RFA1,SSBP,,3,0.993878
REC8,MECP2,,0,0.992528
SMC3,REC8,,3,0.999505
SMC1A,REC8,,1,0.999748
RPRD2,RPAP2,,3,0.999903
RECQ5,RPR1A,,3,0.999966
RPRD2,RPR1A,,3,0.999976
RPB2,RPR1A,,3,0.999969
RPR1A,RPAB5,,3,0.999796
RPR1A,RPB9,,3,0.999953
RPR1A,RPB3,,3,0.999966
RPR1A,RPAB3,,3,0.999967
RPR1A,RPB7,,3,0.999831
RPR1A,RPB11,,3,0.999954
RPR1B,RECQ5,,3,0.999949
RPR1B,RPRD2,,3,0.999985
RPR1B,RPB2,,3,0.99969
RPB11,RPR1B,,3,0.999669
RPB7,RPR1B,,3,0.999684
RPAB3,RPR1B,,3,0.999657
RPB3,RPR1B,,3,0.999688
RPB4,RPR1B,,3,0.99968
RPR1B,RPB9,,3,0.999971
RFC4,RFA3,,3,0.992344
RFA3,RFC2,,3,0.993869
RFA3,XPC,XPC,2,0.991691
RD23B,RFA3,,3,0.993741
RFA3,XRCC5,,3,0.997766
XRCC6,RFA3,,1,0.998631
SSBP,RFA3,,3,0.992732
RFA3,RFC5,,3,0.993967
RYBP,SKP1,,3,0.990198
KMT5A,H31,,0,0.996458
SMRC1,ARI1B,,3,0.99636
SMRC1,ARI1A,,3,0.99987
ACL6A,SMRC1,,3,0.999904
SMRC2,SMRC1,,3,0.999962
SMRD2,SMRC1,,3,0.999687
ARI1B,SNF5,,3,0.996347
SMCA2,SNF5,,3,0.999962
SNF5,ARI1A,,3,0.999829
SNF5,PHF10,,3,0.998871
SNF5,DPF1,,3,0.998169
SNF5,DPF3,,3,0.999036
ACL6A,SNF5,,3,0.999469
SMRD3,SNF5,,3,0.999613
SNF5,SMRD2,,3,0.998451
SMCE1,ARI1B,,3,0.996641
ARI1A,SMCE1,,3,0.999902
SMCE1,PHF10,,3,0.99954
DPF3,SMCE1,,3,0.999466
SMCE1,DPF1,,3,0.998971
ACL6A,SMCE1,,3,0.999577
SMCE1,SMRD3,,3,0.999747
SMRD2,SMCE1,,3,0.99894
SMRC1,SMCE1,,3,0.999989
GEMI7,SMN,,3,0.996208
SMN,SMD2,,3,0.99295
SMN,RUXE,,3,0.996496
GEMI8,SMN,,3,0.998123
SMN,GEMI4,,3,0.999594
GEMI6,SMN,,3,0.997998
SMN,RUXF,,3,0.996771
PP1A,SP100,,3,0.996165
SP100,NONO,NONO,2,0.99728
MED8,MED17,,3,0.990803
MED30,MED17,,3,0.997774
CDK8,MED18,,3,0.992443
MED13,MED18,,3,0.990324
MED18,MD13L,,3,0.992463
MED18,MED10,,3,0.991392
MED19,MED18,,3,0.994113
MED26,MED18,,3,0.99054
MED18,MED14,,3,0.990135
MED18,MED9,,3,0.993788
MED4,MED18,,3,0.999012
MED18,MED8,,3,0.990077
MED18,MED11,,3,0.99312
MED23,MED21,,3,0.991097
MED16,MED21,,3,0.992533
MD12L,MED21,,3,0.991122
MED24,MED21,,3,0.993421
MED21,MED29,,3,0.995428
MED21,CDK8,,3,0.994845
MED21,MED13,,3,0.992605
MD13L,MED21,,3,0.992111
MED21,MED12,MED12,2,0.992862
MED21,MED18,,3,0.993502
MED21,MED11,,3,0.99263
MED26,MED21,,3,0.992466
MED6,MED21,,0,0.992141
MED30,MED21,,3,0.993577
MED21,MED20,,3,0.991956
MED8,MED21,,3,0.992427
MED21,MED17,,3,0.991962
MED21,MED14,,3,0.99268
MED19,MED21,,3,0.993335
MED21,MED31,,3,0.993919
MED10,MED21,,3,0.992403
MED30,MED24,,3,0.997905
MED30,MED13,,3,0.997685
MED30,MD13L,,3,0.999851
MED12,MED30,,1,0.997913
MED18,MED30,,3,0.990987
MED30,MED9,,3,0.990988
MED30,MED31,,3,0.992401
MED30,MED1,,3,0.998874
MED30,MED8,,3,0.991697
MED30,MED14,,3,0.997721
MED30,MED6,,3,0.991014
MED11,MED30,,3,0.998872
MED19,MED30,,3,0.991233
MED10,MED30,,3,0.991448
MED30,MED20,,3,0.990707
MED4,MED30,,3,0.999785
MED23,MED31,,3,0.990025
MED16,MED31,,3,0.991174
MD12L,MED31,,3,0.990156
MED31,CDK8,,0,0.992202
MED13,MED31,,3,0.991842
MED31,MD13L,,0,0.991128
MED12,MED31,,1,0.991778
MED31,MED26,,0,0.991948
MED18,MED31,,3,0.992987
MED11,MED31,,3,0.991351
MED31,MED20,,0,0.990589
MED6,MED31,,0,0.991171
MED31,MED17,,0,0.991166
MED31,MED8,,0,0.991696
MED31,MED1,,0,0.991678
MED14,MED31,,3,0.991454
MED19,MED31,,3,0.993039
MED31,MED9,,0,0.992418
MED31,MED10,,0,0.992689
MED4,MED31,,3,0.999208
MED7,MED23,,3,0.99055
MED29,MED7,,3,0.992259
MED7,CDK8,,3,0.991621
MED17,MED7,,3,0.992751
MED4,MED7,,3,0.996905
MO4L1,RBBP7,,3,0.998407
MO4L1,SIN3B,,3,0.995098
NSL1,MIS12,,3,0.991105
MS3L1,MSL2,,3,0.999997
KAT8,MS3L1,,3,0.998145
MS3L1,MSL1,,3,0.998854
NDC80,TOP 1.00,,3,0.993798
SNRPA,NCBP2,,3,0.990402
CALL5,NEDD4,,3,0.998442
CALR,NEDD4,,1,0.991931
NELFE,NELFD,,0,0.997551
NELFE,NELFA,,0,0.997782
NPM3,PNO1,,3,0.99561
ELYS,NUP37,,3,0.998624
NUP43,NUP37,,3,0.999381
NUP37,NU133,,3,0.99983
NU160,NUP37,,3,0.999482
NUP37,NU107,,3,0.999532
NUP37,NUP85,,3,0.999682
NUP37,NUP98,NUP98,2,0.998928
SEH1,NUP43,,3,0.999398
NUP43,SEC13,,3,0.998171
NUP85,NUP43,,3,0.999447
NUP43,NU133,,3,0.999821
NUP43,NU107,,3,0.999594
NUP43,NUP98,NUP98,2,0.999044
SF3A1,PHF5A,,3,0.999626
SF3A3,PHF5A,,3,0.999509
RU2A,PHF5A,,3,0.999684
PHF5A,RU2B,,3,0.999517
PHF5A,SF3B4,,3,0.998416
SF3B2,PHF5A,,3,0.999548
SF3B3,PHF5A,,3,0.999888
PHF5A,SF3B1,SF3B1,2,0.999899
PHF5A,SF3B5,,3,0.997651
PHF5A,SF3B6,,3,0.997623
SMCA4,PHF10,,3,0.999892
PHF10,SMRC2,,3,0.999717
ACL6A,PHF10,,3,0.999383
SMRC1,PHF10,,3,0.999608
PHF10,SMRD1,,3,0.999934
SMRD2,PHF10,,3,0.999398
RPAB2,RPB4,,3,0.998935
RPRD2,RPB4,,3,0.999903
RPB4,RPB1,,3,0.999707
RPB2,RPB4,,3,0.998669
RPB4,RPAB5,,3,0.998635
RPAB3,RPB4,,3,0.995259
RPB11,RPB4,,3,0.99858
RPB9,RPB4,,3,0.998601
RPB4,RPR1A,,3,0.999959
RPB7,RPB4,,3,0.998914
RPAB1,RPC10,,3,0.998764
RPAB1,RPAB2,,3,0.99894
CBX5,DAXX,DAXX,2,0.997712
CDK9,CTR9,,3,0.998613
SMCA4,REQU,,3,0.992447
DSN1,CBX3,,3,0.993591
DSN1,CBX5,,3,0.991442
EDC4,DDX6,DDX6,2,0.999041
DDX6,LS14A,,1,0.995457
CBX3,EHMT2,,3,0.993624
EPAS1,CUL2,,1,0.998811
EPAS1,ELOC,,1,0.996258
EPAS1,ELOB,,1,0.996217
EXOS3,MTREX,,3,0.997929
EXOS3,MPH6,,3,0.999828
EXOS9,EXOS3,,3,0.998974
EXOS6,EXOS3,,3,0.999664
EXOS1,EXOS3,,3,0.997809
EXOS3,EXOS7,,3,0.998962
EXOSX,EXOS3,,3,0.999542
EXOS4,MTREX,,3,0.991329
EXOS4,MPH6,,3,0.996396
EXOS4,EXOS6,,3,0.99184
EXOS8,EXOS4,,3,0.999499
EXOS5,EXOS4,,3,0.998708
C1D,EXOS5,,3,0.991245
MTREX,EXOS5,,3,0.991817
EXOS5,MPH6,,3,0.99663
EXOS5,EXOS6,,3,0.991113
EXOS5,EXOS9,,3,0.996235
EXOS7,EXOS5,,3,0.992973
EXOS2,EXOS5,,3,0.992785
AEBP2,EZH1,,3,0.999606
RBBP7,EZH1,,3,0.999536
ACTA,FNTB,,3,0.99187
TF2H3,TF2H4,,3,0.99705
TF2H3,TF2H1,,3,0.998512
PFD1,HDAC1,,3,0.994707
HAUS8,HAUS1,,3,0.992899
HAUS5,HAUS8,,3,0.990068
HAUS8,HAUS4,,3,0.990016
HAUS8,HAUS3,,3,0.991035
HAUS3,HAUS5,,3,0.990568
HAUS3,HAUS1,,3,0.998793
HAUS3,HAUS4,,3,0.990673
SP16H,H2AX,,3,0.9914
H2B1J,H2AX,,3,0.998764
H1T,TP53B,,3,0.993765
H1T,CENPB,,3,0.991919
ING4,JADE3,,3,0.999731
ING5,JADE3,,3,0.999891
ING5,KAT6A,KAT6A,2,0.995487
KAT6B,ING5,,1,0.999048
ING5,BRD1,,3,0.999129
H32,KDM2B,,3,0.990757
PCGF1,KDM2B,,3,0.998886
KDM4C,SMHD1,,3,0.992826
ML12B,KDM4A,,3,0.991375
KAPCA,AKAP1,,3,0.997018
AMOL1,AMOT,,3,0.996852
ARPC4,ARP 3.00,,3,0.995989
ARPC4,ARP 2.00,,3,0.99966
ASH2L,WDR82,,3,0.996972
MEN1,ASH2L,,1,0.996148
ASH2L,CXXC1,,3,0.999815
ASH2L,WDR5,,3,0.999919
TAF9,AT7L3,,3,0.998967
AT7L3,TRRAP,TRRAP,2,0.997978
AT7L3,SUPT3,,3,0.996048
AT7L3,TADA3,,3,0.99233
AT7L3,SP20H,,3,0.997261
AT7L3,TAF9B,,3,0.994932
AT7L3,TAD2B,,3,0.997673
AT7L3,ST65G,,3,0.992126
TADA1,AT7L3,,0,0.990768
TAF5L,AT7L3,,0,0.996712
AT7L3,TAF6L,,3,0.999054
BRD1,P53,,0,0.99809
KAT6B,BRD1,,1,0.993113
ING4,BRD1,,3,0.991155
CBX1,POGZ,,0,0.992703
CBX1,DSN1,,0,0.991548
MIS12,CBX1,,3,0.996175
TIF1B,CBX1,,3,0.997657
CBX1,RING1,,0,0.991272
CBX1,RBBP4,,0,0.999043
CBX1,PMF1,,0,0.990775
CBX1,CHD4,CHD4,0,0.996122
CHAP1,CBX1,,3,0.996048
CBX3,POGZ,,3,0.996913
MIS12,CBX3,,3,0.996808
CBX3,CHD4,CHD4,2,0.996589
CBX3,PMF1,,3,0.995967
CBX3,NSL1,,3,0.992031
CBX1,CBX3,,0,0.999835
MIS12,CBX5,,3,0.995461
CBX5,RBBP4,,3,0.999957
H32,CBX5,,3,0.994034
CBX5,PMF1,,3,0.996733
CBX1,CBX5,,0,0.999161
CBX3,CBX5,,3,0.999863
PHC3,CBX7,,0,0.999622
PHC1,CBX7,,3,0.999803
CBX7,PHC2,,3,0.999413
CBX8,PHC3,,3,0.997121
SGF29,NC2B,,0,0.999065
WDR5,SGF29,,0,0.997082
CSR2B,SGF29,,3,0.997673
KAT2A,SGF29,,3,0.999971
SGF29,SUPT3,,0,0.997996
SGF29,TAF9,,0,0.999535
SGF29,TAD2A,,0,0.995274
AT7L3,SGF29,,3,0.996091
SGF29,TRRAP,TRRAP,0,0.998585
SP20H,SGF29,,3,0.998595
SGF29,TAF9B,,0,0.997191
SGF29,YETS2,,0,0.998735
SGF29,ST65G,,0,0.993528
TADA1,SGF29,,0,0.995226
TAD2B,SGF29,,3,0.998452
TAF6L,SGF29,,0,0.994139
TAF5L,SGF29,,0,0.997704
PHC2,CBX6,,3,0.997043
CBX3,CBX6,,3,0.998165
PHC3,CBX6,,0,0.995328
CBX8,CBX6,,3,0.996856
CDK9,CCNT2,,3,0.990061
MK01,CDK4,CDK4,2,0.992393
CENPN,CENPH,,3,0.996702
CHAP1,CBX3,,3,0.99692
CPSF3,FIP1,,0,0.998744
CPSF3,CPSF1,,0,0.999402
CPSF3,CPSF4,,0,0.999045
CIAO1,KC1D,,3,0.999909
CIAO1,TCPQ,,3,0.998523
CIAO1,AP1M1,,3,0.990594
CIAO1,CDK1,,3,0.999917
CIAO1,UCRI,,3,0.990101
LIS1,CIAO1,,3,0.999748
